frames_mean,frames_median,frames_std,frames_min,frames_max,distance_mean,distance_median,distance_std,distance_min,distance_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max,wins_mean,wins_median,wins_std,wins_min,wins_max
876.9111111111112,881.0,478.87253336339575,133.0,1549.0,1777.888888888889,2022.0,944.9658482299704,312.0,2980.0,827985.5690044824,868435.1331659871,612439.8977147184,31727.066154389362,1733877.0084012814,0.0,0.0,0.0,0.0,0.0
815.9444444444445,867.0,434.514911164958,133.0,1570.0,1626.388888888889,1996.5,891.490957073155,312.0,2979.0,711924.9019481343,849364.6342712913,550790.4521134985,31727.066154389362,1733935.5564582027,0.0,0.0,0.0,0.0,0.0
922.8111111111111,913.0,459.1563010189799,133.0,1570.0,1834.6333333333334,2024.0,911.4385022223569,311.0,2979.0,857186.7443431589,869760.0120273312,580391.74857864,31549.222277946854,1733935.5564582027,0.0,0.0,0.0,0.0,0.0
973.5333333333333,1125.5,462.89826576089536,133.0,1581.0,1931.6444444444444,2164.0,958.2951332805233,313.0,2979.0,940705.7279556346,971397.4057031866,629518.429462185,31761.87217641555,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
823.0222222222222,623.0,491.46388988584744,133.0,1551.0,1598.1222222222223,1436.0,1009.2297484030722,313.0,2979.0,727980.2261804782,468837.1807709908,671253.879105481,31761.87217641555,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
781.8888888888889,587.0,497.2279254793954,133.0,1583.0,1488.9555555555555,1126.0,1038.816473055447,313.0,2980.0,672013.9209799129,301210.0627891362,659149.8910573408,31761.87217641555,1734753.208469859,0.0,0.0,0.0,0.0,0.0
896.0888888888888,903.0,483.5093390904196,133.0,1568.0,1784.5777777777778,2023.5,975.7299487253151,308.0,2979.0,841841.8588627684,869229.4309092087,632757.3968407677,30727.48455340913,1734753.208469859,0.0,0.0,0.0,0.0,0.0
876.2,879.0,455.01502295101324,137.0,1575.0,1724.4222222222222,2018.5,938.0268176429092,312.0,2979.0,788316.6162915707,865606.4590697326,619164.3908075363,31727.066154389362,1734753.208469859,0.0,0.0,0.0,0.0,0.0
845.9222222222222,855.0,463.48415357731915,133.0,1581.0,1630.2333333333333,2017.5,1010.372308167198,312.0,2980.0,749893.0307988273,865483.7189822257,645836.8485123571,31727.066154389362,1734753.208469859,0.0,0.0,0.0,0.0,0.0
892.4111111111112,890.0,496.5058105163959,133.0,1538.0,1772.1444444444444,2022.0,1006.2924421537718,311.0,2980.0,842811.2683778565,868435.1331659871,650319.6322047275,31549.222277946854,1734753.208469859,0.0,0.0,0.0,0.0,0.0
827.7111111111111,807.0,439.7375036300241,133.0,1558.0,1693.7777777777778,1886.0,872.0200530030868,312.0,2980.0,750545.169229632,767600.9170435311,555688.0941433845,31583.571704435657,1734753.208469859,0.0,0.0,0.0,0.0,0.0
819.4777777777778,785.0,479.4631773088124,133.0,1554.0,1642.8222222222223,1784.0,958.3583484013782,312.0,2980.0,742038.964482706,692556.3789527406,614629.9892055461,31727.066154389362,1734753.208469859,0.0,0.0,0.0,0.0,0.0
759.1888888888889,620.0,494.87778276716284,133.0,1511.0,1532.7,1434.0,996.0143511906732,312.0,2980.0,685519.579148033,467667.33221349266,635681.185738584,31727.066154389362,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
849.6222222222223,879.0,436.27100593241806,133.0,1533.0,1705.9888888888888,2017.0,871.0515929922412,312.0,2980.0,757127.4783250623,864557.3524498638,563547.529399699,31727.066154389362,1737010.9437440345,0.0,0.0,0.0,0.0,0.0
749.9,620.0,466.81438257382104,133.0,1510.0,1497.9888888888888,1434.0,946.493710661084,311.0,2979.0,649366.3250017595,467760.5179521488,580592.9510223587,31549.222277946854,1734753.208469859,0.0,0.0,0.0,0.0,0.0
947.3555555555556,1116.0,442.26895565459085,133.0,1540.0,1912.9444444444443,2162.5,856.8663627312295,312.0,2979.0,898055.5544049108,970237.4203491905,560560.8355310782,31727.066154389362,1734753.208469859,0.0,0.0,0.0,0.0,0.0
861.7888888888889,879.0,468.5900481336288,133.0,1510.0,1732.7,2017.0,947.7495385268082,312.0,2979.0,797923.7116761667,864557.3524498638,612196.6834861202,31727.066154389362,1734753.208469859,0.0,0.0,0.0,0.0,0.0
849.6666666666666,879.0,427.31497620477677,133.0,1510.0,1733.8111111111111,2017.0,870.3832603379635,312.0,2979.0,776865.627545416,864557.3524498638,556782.4772941322,31727.066154389362,1734753.208469859,0.0,0.0,0.0,0.0,0.0
826.8444444444444,867.0,408.3077518819764,133.0,1510.0,1697.5333333333333,1987.0,824.4976409911674,312.0,2980.0,740327.8676075982,841593.7642469694,519998.32208436535,31727.066154389362,1734753.208469859,0.0,0.0,0.0,0.0,0.0
890.3888888888889,881.0,389.66645835307924,133.0,1510.0,1829.7555555555555,2022.0,789.7993178454485,313.0,2978.0,821115.4902769985,868435.1331659871,523777.7367312409,31761.87217641555,1734753.208469859,0.0,0.0,0.0,0.0,0.0
871.5555555555555,879.0,443.54551591844324,133.0,1510.0,1773.7777777777778,2017.0,892.150632246194,312.0,2979.0,809855.29222275,864557.3524498638,580927.2815868568,31727.066154389362,1734753.208469859,0.0,0.0,0.0,0.0,0.0
811.2555555555556,784.0,448.0662292591009,133.0,1510.0,1638.4888888888888,1785.0,903.3417003849213,312.0,2979.0,722608.8373206579,693232.9229911836,589260.83982521,31727.066154389362,1734753.208469859,0.0,0.0,0.0,0.0,0.0
893.2,881.0,422.9572923016118,133.0,1510.0,1826.5,2021.5,841.5957626900089,312.0,2979.0,832334.1918953644,868435.1331659871,556223.696073205,31727.066154389362,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
882.6333333333333,863.0,449.74240651980136,133.0,1512.0,1786.2666666666667,1872.0,915.8875209932229,312.0,2979.0,824518.6739164838,756059.5200836031,614462.1091706074,31727.066154389362,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
781.1,687.0,458.51005199207765,133.0,1510.0,1579.0111111111112,1601.0,910.3417489473628,312.0,2980.0,686997.6740562385,571415.4995916267,591989.7301969939,31727.066154389362,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
901.0555555555555,880.0,426.2647419701911,133.0,1510.0,1828.0555555555557,2021.0,848.1863574201016,311.0,2980.0,834703.392863197,868374.6038723462,562779.8121523458,31549.222277946854,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
342.6,182.0,394.7298316570462,137.0,1508.0,443.6,123.0,856.1810789780395,40.0,2978.0,185664.654741325,4321.648083327247,516670.7548210384,1e-05,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
978.9666666666667,1119.0,472.00276482241077,133.0,1510.0,1953.8222222222223,2163.5,919.2625979286969,302.0,2979.0,945600.3861948719,969639.8748279605,600453.9423719182,29132.430670722664,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
1012.5222222222222,1109.0,401.0084573166833,133.0,1515.0,2025.7666666666667,2139.0,789.228512888096,313.0,2979.0,963361.0231513601,952262.1406053232,554298.4491531054,31761.87217641555,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
925.6,1095.0,413.15229368572767,147.0,1509.0,1870.5444444444445,2130.0,804.1592457151355,313.0,2980.0,852188.1696857978,943989.3747987496,554926.0400381029,31761.87217641555,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
873.5777777777778,879.0,422.57267561076344,133.0,1510.0,1771.1777777777777,2018.0,873.2812017236778,312.0,2980.0,802458.3836040379,864953.7156657948,571518.2565444333,31727.066154389362,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
1009.8777777777777,1112.5,433.53143748054833,133.0,1510.0,2026.7,2146.5,857.5294157572024,312.0,2980.0,982121.4046431647,957892.729613682,596025.2059746912,31727.066154389362,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
1032.5222222222221,1139.0,465.1779403334164,133.0,1510.0,2054.233333333333,2298.5,933.5142687715062,313.0,2980.0,1024567.0030901483,1084634.3951595868,644667.4313907594,31761.87217641555,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
904.6666666666666,1106.0,483.5394962611063,133.0,1509.0,1804.2333333333333,2131.0,956.0159581420293,313.0,2980.0,847955.4966301541,945396.0680860099,643267.4897944513,31761.87217641555,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
931.6777777777778,1047.0,424.928381619977,133.0,1510.0,1852.111111111111,2078.0,865.5811849008278,312.0,2980.0,855383.6196492035,906906.493381311,582944.7132765837,31727.066154389362,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
929.9777777777778,1106.0,465.3048696590173,133.0,1510.0,1852.3111111111111,2131.0,930.5396719042419,313.0,2980.0,874093.4396541564,945396.0680860099,629066.5686989765,31761.87217641555,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
339.3,182.0,395.31077647845626,182.0,1507.0,390.2,40.0,869.8127154738543,40.0,2978.0,179427.28107445306,1e-05,518613.6994656951,1e-05,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
314.5,182.0,397.5,182.0,1507.0,333.8,40.0,881.4,40.0,2978.0,173486.97074847584,1e-05,520460.9122154275,1e-05,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
1049.0555555555557,1127.0,378.8477079282243,133.0,1510.0,2148.722222222222,2171.0,735.2462176830861,314.0,2980.0,1048214.4805954972,979267.917661479,522633.8335324312,32189.078407701483,1737010.9437440345,0.0,0.0,0.0,0.0,0.0
1048.611111111111,1127.0,417.9446984801391,133.0,1511.0,2144.3777777777777,2164.0,804.3018170062194,312.0,2980.0,1061244.1599270722,971397.4057031866,565455.5749520832,31727.066154389362,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
963.5555555555555,1119.0,473.046793811989,133.0,1511.0,1940.4555555555555,2164.0,931.3839184676998,312.0,2980.0,939460.1861461694,971397.4057031866,611704.2164959766,31727.066154389362,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
412.9,235.5,394.009504961492,182.0,1507.0,477.2,129.0,860.5143578116521,40.0,2978.0,193219.87979709962,4876.156676805519,515244.23244520853,1e-05,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
342.3,182.0,394.51490466140825,149.0,1507.0,434.4,73.5,859.2443424311853,40.0,2978.0,185038.64011692972,951.0155451789225,516906.2754067373,1e-05,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
992.3,1119.0,456.65246814910205,133.0,1529.0,1988.5333333333333,2164.0,901.0306715706803,312.0,2980.0,966417.4893051633,971397.4057031866,589210.2066612589,31510.332920579913,1737068.4448307035,0.0,0.0,0.0,0.0,0.0
1039.1222222222223,1119.0,426.26764747509355,133.0,1590.0,2098.277777777778,2164.0,824.4710496605657,313.0,2980.0,1029572.3989460564,971397.4057031866,559885.7256953119,31761.87217641555,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
350.1,182.0,396.12938542854914,182.0,1507.0,373.8,40.0,875.9504323875866,40.0,2978.0,178249.840791712,1e-05,519067.561818218,1e-05,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
335.7,182.0,393.6081935122794,171.0,1507.0,389.7,40.0,868.8146004758437,40.0,2978.0,179079.66726811518,1e-05,518709.41723633144,1e-05,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
1017.2777777777778,1106.0,475.004725772463,133.0,1542.0,2046.6666666666667,2131.0,913.0534972765226,312.0,2980.0,1013196.3989166617,945396.0680860099,627172.7441497532,31727.066154389362,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
936.1111111111111,1106.0,478.2807042927463,133.0,1510.0,1869.5777777777778,2131.0,954.0657207478806,312.0,2980.0,894129.6836393694,945396.0680860099,634502.160534642,31727.066154389362,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
885.9555555555555,1106.0,476.1774158420627,133.0,1585.0,1789.3333333333333,2130.0,926.2825582821786,312.0,3254.0,840846.3946982728,944971.0954619164,643504.8104645225,31727.066154389362,3040037.676905253,1.0,1.0,0.0,1.0,1.0
987.7555555555556,1106.0,433.58965012020064,133.0,1593.0,1990.3,2131.0,835.7581182508623,312.0,3251.0,959843.636678248,945396.0680860099,607594.0472958994,31727.066154389362,3036074.6121751964,1.0,1.0,0.0,1.0,1.0
941.9444444444445,1103.0,430.53123157097986,133.0,1591.0,1925.9222222222222,2130.5,814.5478531441405,314.0,3252.0,906787.450008866,945396.0680860099,593434.1481414702,32189.078407701483,3037355.5986559372,1.0,1.0,0.0,1.0,1.0
969.2888888888889,1106.0,396.64325545604004,133.0,1596.0,1979.4666666666667,2131.0,778.0217963242133,312.0,3254.0,938333.6454677276,945545.5195370927,546903.8102967308,31727.066154389362,3039379.6395252342,1.0,1.0,0.0,1.0,1.0
919.1666666666666,1106.0,440.4001526389886,133.0,1616.0,1865.3666666666666,2131.0,853.7646104167119,314.0,3155.0,862387.2331656838,943879.4052059755,569125.4283547035,32189.078407701483,1923408.6332698055,0.0,0.0,0.0,0.0,0.0
980.3111111111111,1119.0,447.2407664892328,133.0,1553.0,1973.5333333333333,2164.0,874.6854698182149,312.0,2980.0,947539.1731580097,971397.4057031866,578633.7577054598,31727.066154389362,1737068.4448307035,0.0,0.0,0.0,0.0,0.0
885.8222222222222,867.0,486.94719261441656,133.0,1620.0,1801.2333333333333,2021.0,964.4896756546668,312.0,3254.0,860771.6248343156,868790.1506327443,674730.5070684046,31727.066154389362,3039977.949399274,1.0,1.0,0.0,1.0,1.0
948.7222222222222,1119.0,526.4261693042957,133.0,1620.0,1910.1777777777777,2164.0,1032.0957166828382,312.0,3254.0,960954.9866153491,971397.4057031866,685700.3716729174,31727.066154389362,3039619.189086853,1.0,1.0,0.0,1.0,1.0
